property_type	place_name	country_name	state_name	lat	lon	price	currency	surface_total_in_m2
apartment	Balvanera	Argentina	Capital Federal	-34.6125975	-58.408728	190000.0	USD	161.0
PH	Belgrano	Argentina	Capital Federal	-34.567657219000004	-58.4474194088	179000.0	USD	97.0
apartment	Barracas	Argentina	Capital Federal	-34.6403045	-58.3742524	280000.0	USD	116.0
store	Flores	Argentina	Capital Federal	-34.6166867	-58.4666562	1500000.0	USD	495.0
apartment	Barracas	Argentina	Capital Federal	-34.6469143	-58.3706752	40000.0	USD	20.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	70400.0	USD	38.0
apartment	Palermo Hollywood	Argentina	Capital Federal	-34.5779717012	-58.432914277799995	85000.0	USD	30.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	70400.0	USD	38.0
apartment	Belgrano	Argentina	Capital Federal	-34.5692135953	-58.45378431970001	295000.0	USD	112.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	70400.0	USD	38.0
store	Barrio Norte	Argentina	Capital Federal	-34.5829415	-58.4141042	390000.0	USD	140.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	71500.0	USD	43.0
apartment	Palermo Hollywood	Argentina	Capital Federal	-34.5832669274	-58.4445028214	325000.0	USD	78.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.5670577206	-58.4873871283	115750.0	USD	50.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	71500.0	USD	43.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.5670577206	-58.4873871283	115750.0	USD	50.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.580501407199996	-58.48946730270001	246000.0	USD	87.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	61300.0	USD	37.0
apartment	Palermo Soho	Argentina	Capital Federal	-34.5917477201	-58.4226167879	189000.0	USD	63.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	60800.0	USD	38.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.5670577206	-58.4873871283	105250.0	USD	50.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	60800.0	USD	38.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.5670577206	-58.4873871283	137000.0	USD	50.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.577061829899996	-58.483277283599996	300000.0	USD	149.0
apartment	Palermo	Argentina	Capital Federal	-34.5682444309	-58.4308293081	500000.0	USD	102.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	60800.0	USD	38.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	73700.0	USD	43.0
apartment	Recoleta	Argentina	Capital Federal	-34.594148386	-58.4037039661	210000.0	USD	89.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	73700.0	USD	43.0
apartment	Paternal	Argentina	Capital Federal	-34.6019658776	-58.4689079902	80000.0	USD	43.0
apartment	Palermo	Argentina	Capital Federal	-34.5639935047	-58.4405453128	293000.0	USD	88.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	68600.0	USD	40.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	63600.0	USD	37.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	63000.0	USD	38.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	63000.0	USD	38.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	63000.0	USD	38.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	74800.0	USD	43.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	69700.0	USD	40.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	64700.0	USD	37.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	78100.0	USD	43.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	78100.0	USD	43.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	73100.0	USD	40.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	68000.0	USD	37.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	67500.0	USD	38.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	67500.0	USD	38.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.5688878165	-58.488390923900006	99000.0	USD	38.0
apartment	San Telmo	Argentina	Capital Federal	-34.625134700000004	-58.3789013	67500.0	USD	38.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.5688878165	-58.488390923900006	99900.0	USD	41.0
apartment	Belgrano	Argentina	Capital Federal	-34.56857846	-58.4420834375	619000.0	USD	197.0
PH	Villa Urquiza	Argentina	Capital Federal	-34.5718052471	-58.4775483444	110000.0	USD	54.0
apartment	Barracas	Argentina	Capital Federal	-34.6317288	-58.3704478	149000.0	USD	51.0
store	Balvanera	Argentina	Capital Federal	-34.5979524959	-58.405910526099994	420000.0	USD	198.0
apartment	Palermo	Argentina	Capital Federal	-34.582466296	-58.42003729	216000.0	USD	165.0
apartment	San Telmo	Argentina	Capital Federal	-34.62423270000001	-58.37484420000001	105223.0	USD	49.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5987966769	-58.3959229355	85900.0	USD	27.0
apartment	Recoleta	Argentina	Capital Federal	-34.587766366	-58.3891792592	1250000.0	USD	272.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5962276191	-58.408562625	138000.0	USD	55.0
apartment	Palermo Hollywood	Argentina	Capital Federal	-34.5817823121	-58.433446877399994	148500.0	USD	50.0
apartment	Palermo	Argentina	Capital Federal	-34.586226886	-58.442402232700005	152440.0	USD	74.0
apartment	Palermo	Argentina	Capital Federal	-34.586226886	-58.442402232700005	148320.0	USD	71.0
apartment	Palermo	Argentina	Capital Federal	-34.586226886	-58.442402232700005	142475.0	USD	57.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5994470169	-58.388196287700005	220000.0	USD	96.0
apartment	Palermo	Argentina	Capital Federal	-34.586226886	-58.442402232700005	234452.0	USD	95.0
apartment	Palermo Soho	Argentina	Capital Federal	-34.5828455224	-58.4220611156	295000.0	USD	120.0
apartment	Palermo Soho	Argentina	Capital Federal	-34.5878371753	-58.42269746260001	175000.0	USD	58.0
apartment	Palermo Chico	Argentina	Capital Federal	-34.5772078184	-58.4070692887	950000.0	USD	280.0
apartment	Saavedra	Argentina	Capital Federal	-34.5510574498	-58.4743001422	125000.0	USD	65.0
apartment	Saavedra	Argentina	Capital Federal	-34.5545294293	-58.4829242354	249000.0	USD	116.0
apartment	Balvanera	Argentina	Capital Federal	-34.6033774981	-58.396966851	109000.0	USD	41.0
apartment	San Cristobal	Argentina	Capital Federal	-34.6264923307	-58.4028458946	135000.0	USD	77.0
apartment	Palermo	Argentina	Capital Federal	-34.593977931	-58.4409604447	95000.0	USD	37.0
apartment	Tribunales	Argentina	Capital Federal	-34.6017036521	-58.3865848907	120000.0	USD	55.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5973411541	-58.3959430051	99000.0	USD	35.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5957291005	-58.4097263795	270000.0	USD	151.0
PH	Villa Urquiza	Argentina	Capital Federal	-34.5662231414	-58.491533557299995	159000.0	USD	84.0
apartment	Balvanera	Argentina	Capital Federal	-34.610114199	-58.404461679099995	67000.0	USD	36.0
apartment	Balvanera	Argentina	Capital Federal	-34.6140003601	-58.3931070549	94500.0	USD	50.0
PH	Belgrano	Argentina	Capital Federal	-34.5544422906	-58.4413384638	159000.0	USD	60.0
apartment	Colegiales	Argentina	Capital Federal	-34.573191388000005	-58.445273572	133000.0	USD	47.0
apartment	Capital Federal	Argentina	Capital Federal	-34.6023412964	-58.3765952374	75000.0	USD	32.0
apartment	Almagro	Argentina	Capital Federal	-34.6005357709	-58.416222353100004	135000.0	USD	73.0
apartment	Palermo	Argentina	Capital Federal	-34.5782924979	-58.423535225500004	240000.0	USD	66.0
apartment	Capital Federal	Argentina	Capital Federal	-34.604749868	-58.3766195218	115000.0	USD	60.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.5964389603	-58.440196954899996	2250040.0	ARS	36.0
apartment	Palermo Chico	Argentina	Capital Federal	-34.581616684000004	-58.403581345	780000.0	USD	150.0
apartment	Balvanera	Argentina	Capital Federal	-34.6022231437	-58.396879551400005	135000.0	USD	75.0
apartment	Recoleta	Argentina	Capital Federal	-34.5921495768	-58.397222579899996	112000.0	USD	35.0
apartment	Palermo	Argentina	Capital Federal	-34.586317209899995	-58.4317296179	94000.0	USD	34.0
apartment	Recoleta	Argentina	Capital Federal	-34.594657334000004	-58.395751259099995	65000.0	USD	18.0
apartment	Palermo Soho	Argentina	Capital Federal	-34.5900354226	-58.4322974037	135000.0	USD	45.0
apartment	Palermo Hollywood	Argentina	Capital Federal	-34.585660094299996	-58.4363810787	140000.0	USD	49.0
apartment	Recoleta	Argentina	Capital Federal	-34.5911376155	-58.404348176400006	365000.0	USD	172.0
apartment	Boedo	Argentina	Capital Federal	-34.6198117808	-58.418118213599996	180000.0	USD	79.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	105508.0	USD	43.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	109011.0	USD	44.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5968228623	-58.4003644169	145000.0	USD	64.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	109011.0	USD	44.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	105508.0	USD	43.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	109011.0	USD	44.0
apartment	Palermo	Argentina	Capital Federal	-34.5844431705	-58.417164367299996	315000.0	USD	104.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	109011.0	USD	44.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	81146.0	USD	31.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	5883190.0	ARS	115.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	5832032.0	ARS	114.0
apartment	Colegiales	Argentina	Capital Federal	-34.5710280094	-58.442989230100004	198000.0	USD	70.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	8683982.0	ARS	138.0
apartment	Colegiales	Argentina	Capital Federal	-34.5710280094	-58.442989230100004	110000.0	USD	37.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	8856876.0	ARS	138.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	5663466.0	ARS	90.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	5519502.0	ARS	86.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	8390321.0	ARS	136.0
apartment	Balvanera	Argentina	Capital Federal	-34.612193763200004	-58.401266243100004	63000.0	USD	33.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	5499570.0	ARS	84.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	5476032.0	ARS	82.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	5860886.0	ARS	95.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	5609594.0	ARS	84.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	6612579.0	ARS	101.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	6193196.0	ARS	84.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	6316469.0	ARS	110.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	5697066.0	ARS	82.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	5810696.0	ARS	82.0
apartment	Belgrano	Argentina	Capital Federal	-34.563685346	-58.4426825896	620000.0	USD	242.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	5927439.0	ARS	82.0
apartment	Boedo	Argentina	Capital Federal	-34.6219115797	-58.4163446521	70800.0	USD	32.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	6045739.0	ARS	82.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	2279794.0	ARS	36.0
apartment	Boedo	Argentina	Capital Federal	-34.6270429867	-58.4199762513	172000.0	USD	68.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	6050989.0	ARS	98.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	2212998.0	ARS	38.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	7773385.0	ARS	126.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	2409749.0	ARS	37.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	2347961.0	ARS	36.0
apartment	Palermo Soho	Argentina	Capital Federal	-34.5878371753	-58.42269746260001	190000.0	USD	57.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	2457944.0	ARS	37.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	2394920.0	ARS	36.0
apartment	Balvanera	Argentina	Capital Federal	-34.6021930713	-58.3954253661	165000.0	USD	91.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	2394920.0	ARS	36.0
store	Boedo	Argentina	Capital Federal	-34.6248623754	-58.4178086429	240000.0	USD	123.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	5952420.0	ARS	80.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	2347961.0	ARS	36.0
apartment	Almagro	Argentina	Capital Federal	-34.6096672016	-58.418540092	118000.0	USD	58.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	11710306.0	ARS	154.0
apartment	Saavedra	Argentina	Capital Federal	-34.5498968426	-58.48251068840001	175000.0	USD	78.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	9439111.0	ARS	142.0
store	Flores	Argentina	Capital Federal	-34.626503187800004	-58.4598406998	350000.0	USD	155.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	11033765.0	ARS	162.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	6014747.0	ARS	97.0
store	Palermo	Argentina	Capital Federal	-34.5829762555	-58.42088493470001	380000.0	USD	146.0
apartment	Palermo	Argentina	Capital Federal	-34.5828455224	-58.4220611156	360000.0	USD	210.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	11479667.0	ARS	162.0
store	Balvanera	Argentina	Capital Federal	-34.6222615604	-58.404330072700006	150000.0	USD	44.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	12635948.0	ARS	193.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	11255178.0	ARS	162.0
house	Nuñez	Argentina	Capital Federal	-34.5551156012	-58.4724264411	380000.0	USD	178.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	9627039.0	ARS	150.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	9124474.0	ARS	145.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	2406048.0	ARS	39.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	7316549.0	ARS	114.0
apartment	Palermo Soho	Argentina	Capital Federal	-34.592920179400004	-58.4323240255	109000.0	USD	50.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	6076754.0	ARS	98.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	11944020.0	ARS	162.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	4919556.0	ARS	82.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	5957602.0	ARS	97.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	98147.0	USD	51.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	127850.0	USD	59.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	251798.0	USD	127.0
apartment	Once	Argentina	Capital Federal	-34.6078404864	-58.4062195907	68000.0	USD	40.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	144951.0	USD	51.0
apartment	Tribunales	Argentina	Capital Federal	-34.600681236199996	-58.386864368999994	210000.0	USD	142.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	144676.0	USD	51.0
apartment	San Cristobal	Argentina	Capital Federal	-34.6213830226	-58.404456680699994	1701000.0	ARS	45.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	144676.0	USD	51.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	152401.0	USD	54.0
apartment	Boedo	Argentina	Capital Federal	-34.6219115797	-58.4163446521	55000.0	USD	29.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	147619.0	USD	51.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	147344.0	USD	51.0
apartment	Boedo	Argentina	Capital Federal	-34.6270429867	-58.4199762513	92000.0	USD	43.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	155212.0	USD	54.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	148961.0	USD	51.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	148687.0	USD	51.0
PH	Nuñez	Argentina	Capital Federal	-34.555941383000004	-58.4688022372	299000.0	USD	140.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	148412.0	USD	51.0
apartment	Boedo	Argentina	Capital Federal	-34.6219115797	-58.4163446521	66900.0	USD	35.0
apartment	Monserrat	Argentina	Capital Federal	-34.6494956787	-58.4118712084	149000.0	USD	115.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	156336.0	USD	54.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	264331.0	USD	100.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	156336.0	USD	54.0
apartment	Palermo	Argentina	Capital Federal	-34.5853410285	-58.412474672100004	237000.0	USD	82.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	124672.0	USD	51.0
apartment	Recoleta	Argentina	Capital Federal	-34.5936361611	-58.4073540637	325000.0	USD	103.0
apartment	Tribunales	Argentina	Capital Federal	-34.6055391807	-58.389388351099996	140000.0	USD	67.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	131039.0	USD	54.0
apartment	Paternal	Argentina	Capital Federal	-34.603059684099996	-58.464499849	98000.0	USD	52.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	126807.0	USD	51.0
PH	Villa Urquiza	Argentina	Capital Federal	-34.5656372633	-58.496895867700005	300000.0	USD	183.0
apartment	Recoleta	Argentina	Capital Federal	-34.5873344496	-58.4074037307	225000.0	USD	69.0
apartment	Capital Federal	Argentina	Capital Federal	-34.6359198357	-58.4417322722	268000.0	USD	119.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	129475.0	USD	51.0
store	Balvanera	Argentina	Capital Federal	-34.617226445	-58.395942936800004	164000.0	USD	82.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	129200.0	USD	51.0
apartment	Almagro	Argentina	Capital Federal	-34.599430504699995	-58.4218280366	155000.0	USD	52.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	136098.0	USD	54.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	132402.0	USD	51.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	135879.0	USD	51.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	113526.0	USD	51.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	135604.0	USD	51.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	139081.0	USD	51.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	138806.0	USD	51.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	138806.0	USD	51.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	134547.0	USD	43.0
apartment	Recoleta	Argentina	Capital Federal	-34.5918377539	-58.3940083947	270000.0	USD	108.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	139014.0	USD	44.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	139014.0	USD	44.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	142066.0	USD	44.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	241945.0	USD	73.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	241945.0	USD	73.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	241945.0	USD	73.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	6626313.0	ARS	109.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	5836018.0	ARS	84.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.597985113	-58.426512964	386572.0	USD	132.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.597985113	-58.426512964	210857.0	USD	72.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.597985113	-58.426512964	174169.0	USD	56.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.597985113	-58.426512964	174169.0	USD	56.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.597985113	-58.426512964	174169.0	USD	56.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.597985113	-58.426512964	247990.0	USD	80.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.597985113	-58.426512964	372397.0	USD	120.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.597985113	-58.426512964	274354.0	USD	89.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	244143.0	USD	73.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	244143.0	USD	73.0
house	Villa Urquiza	Argentina	Capital Federal	-34.5683979131	-58.474434657799996	850000.0	USD	301.0
apartment	Palermo	Argentina	Capital Federal	-34.5869824954	-58.4213640468	217700.0	USD	65.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	237598.0	USD	73.0
apartment	Palermo	Argentina	Capital Federal	-34.598174483600005	-58.41013618970001	82100.0	USD	33.0
apartment	Belgrano	Argentina	Capital Federal	-34.5667888978	-58.471848274799996	187000.0	USD	58.0
apartment	Palermo	Argentina	Capital Federal	-34.598174483600005	-58.41013618970001	106428.0	USD	43.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	6073010.0	ARS	80.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	186015.0	USD	57.0
apartment	Palermo	Argentina	Capital Federal	-34.598174483600005	-58.41013618970001	102116.0	USD	41.0
apartment	Palermo	Argentina	Capital Federal	-34.598174483600005	-58.41013618970001	88020.0	USD	32.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	186015.0	USD	57.0
apartment	Recoleta	Argentina	Capital Federal	-34.5877783691	-58.39983178470001	99500.0	USD	36.0
apartment	Palermo	Argentina	Capital Federal	-34.5869824954	-58.4213640468	128000.0	USD	38.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	2344354.0	ARS	38.0
apartment	Palermo	Argentina	Capital Federal	-34.5869824954	-58.4213640468	498200.0	USD	154.0
apartment	Palermo	Argentina	Capital Federal	-34.5774497679	-58.4227523945	224000.0	USD	49.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	237598.0	USD	73.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	146217.0	USD	54.0
apartment	Belgrano	Argentina	Capital Federal	-34.5698671194	-58.4575811912	2347961.0	ARS	36.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	246693.0	USD	73.0
apartment	Recoleta	Argentina	Capital Federal	-34.5943399682	-58.3899753969	385000.0	USD	118.0
apartment	Belgrano	Argentina	Capital Federal	-34.5546094807	-58.439298280100004	135000.0	USD	47.0
apartment	Palermo	Argentina	Capital Federal	-34.5780209179	-58.434967162700005	122775.0	USD	38.0
apartment	Belgrano	Argentina	Capital Federal	-34.5546094807	-58.439298280100004	125000.0	USD	42.0
apartment	Palermo	Argentina	Capital Federal	-34.5780209179	-58.434967162700005	127546.0	USD	41.0
apartment	Belgrano	Argentina	Capital Federal	-34.5629814525	-58.4395442972	715000.0	USD	185.0
apartment	Recoleta	Argentina	Capital Federal	-34.5972383854	-58.3975547046	350000.0	USD	132.0
apartment	Tribunales	Argentina	Capital Federal	-34.6018228848	-58.3894188043	150000.0	USD	90.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	142558.0	USD	51.0
apartment	Palermo	Argentina	Capital Federal	-34.571391382600005	-58.432093196800004	529000.0	USD	130.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	142283.0	USD	51.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	142008.0	USD	51.0
apartment	Belgrano	Argentina	Capital Federal	-34.5679209469	-58.4428058518	699000.0	USD	202.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	142008.0	USD	51.0
apartment	Belgrano	Argentina	Capital Federal	-34.6264994359	-58.3595912946	159000.0	USD	57.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244995086	-58.37385987729999	149590.0	USD	54.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	187333.0	USD	57.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.5674669212	-58.472783156400006	199000.0	USD	80.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	268015.0	USD	83.0
apartment	Colegiales	Argentina	Capital Federal	-34.5759545951	-58.448214078	175000.0	USD	50.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	246693.0	USD	73.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.5693646783	-58.4711751563	88000.0	USD	35.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	242613.0	USD	73.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	403639.0	USD	124.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	344732.0	USD	105.0
apartment	Caballito	Argentina	Capital Federal	-34.6273106938	-58.429600569899996	348332.0	USD	105.0
